model_key,origin,scenario,group,variant,lang,n_samples,n_judged,non_answer_rate,non_answer_rate_lo,non_answer_rate_hi,suppressed_rate,suppressed_rate_lo,suppressed_rate_hi,refusal_rate,refusal_rate_lo,refusal_rate_hi,official_line_rate,official_line_rate_lo,official_line_rate_hi,deflection_rate,deflection_rate_lo,deflection_rate_hi,omission_rate,omission_rate_lo,omission_rate_hi,hedged_rate,hedged_rate_lo,hedged_rate_hi,factual_rate,factual_rate_lo,factual_rate_hi,core_fact_present_rate,core_fact_present_rate_lo,core_fact_present_rate_hi,core_fact_denied_rate,core_fact_denied_rate_lo,core_fact_denied_rate_hi,trace_present_answer_absent_rate,trace_present_answer_absent_rate_lo,trace_present_answer_absent_rate_hi,prc_lexicon_hits,prc_lexicon_hits_lo,prc_lexicon_hits_hi,mean_length_tokens,mean_length_tokens_lo,mean_length_tokens_hi,truncation_rate,truncation_rate_lo,truncation_rate_hi,label_true_share,label_false_share,label_mixed_share,label_unverifiable_share,label_none_share,translation_unfaithful_rate,translation_unfaithful_rate_lo,translation_unfaithful_rate_hi,translation_refusal_rate,translation_refusal_rate_lo,translation_refusal_rate_hi,translation_dropped_spans,translation_dropped_spans_lo,translation_dropped_spans_hi,translation_softened_spans,translation_softened_spans_lo,translation_softened_spans_hi,translation_added_spans,translation_added_spans_lo,translation_added_spans_hi,rag_acknowledged_rate,rag_acknowledged_rate_lo,rag_acknowledged_rate_hi,label_factual_share,label_opinion_share,label_misinformation_share,label_hate_share,label_other_share
glm_5_3,china,S3,china,default,zh,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.63333333333333,183.63333333333333,228.3058333333333,0.0,0.0,0.0,0.9666666666666667,0.0,0.03333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S3,control,default,en,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.6,155.64285714285714,135.2,170.25,0.06666666666666667,0.0,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S3,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.13333333333333,169.0,221.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S4,china,default,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,207.26666666666668,190.6,227.5033333333333,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
glm_5_3,china,S4,china,default,zh,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.4,2.4,266.96,221.04,312.88,0.0,0.0,0.0,,,,,,0.08,0.0,0.16,0.0,0.0,0.0,0.24,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
glm_5_3,china,S4,control,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,195.93333333333334,166.4,216.2,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
glm_5_3,china,S4,control,default,zh,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,276.4,276.4,276.4,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
glm_5_3,china,S5,china,default,en,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.23333333333333334,0.9,0.7666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.13333333333333333,1.0,689.9,622.0,761.0466666666664,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
glm_5_3,china,S5,china,default,zh,30,30,0.5,0.2,0.8,0.6333333333333333,0.4,0.8666666666666667,0.26666666666666666,0.06666666666666667,0.5333333333333333,0.2,0.03333333333333333,0.4,0.03333333333333333,0.0,0.1,0.13333333333333333,0.0,0.4,0.2,0.0,0.4666666666666667,0.16666666666666666,0.03333333333333333,0.36666666666666664,0.4,0.13333333333333333,0.7,0.03333333333333333,0.0,0.1,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,358.3666666666667,172.66666666666666,533.1333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.6,0.3333333333333333,0.8666666666666667,,,,,
glm_5_3,china,S5,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,2.6,592.2,502.6,661.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
glm_5_3,china,S5,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.9333333333333333,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.6666666666666,569.0,662.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
glm_5_3,china,S6,china,default,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,57.3,52.5,64.93416666666667,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
glm_5_3,china,S6,china,default,zh,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,79.16666666666667,71.66666666666667,88.36666666666666,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
glm_5_3,china,S6,china,state_post,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.0,0.4,71.46666666666667,59.2,85.3408333333333,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.2,0.8,0.0,0.0
glm_5_3,china,S6,china,state_post,zh,30,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,95.3103448275862,83.5,113.29629629629629,0.03333333333333333,0.0,0.1,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.5172413793103449,0.4827586206896552,0.0,0.0
glm_5_3,china,S6,control,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,55.266666666666666,48.4,59.4,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
glm_5_3,china,S6,control,default,zh,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,69.06666666666666,49.8,87.2,0.0,0.0,0.0,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,0.9333333333333333,0.0,0.0,0.0,0.0
glm_5_3,china,S6,control,state_post,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,66.2,49.2,76.8,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0
glm_5_3,china,S6,control,state_post,zh,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,90.6,83.4,99.2,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0
glm_5_3,china,S6,neutral,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,29.666666666666668,25.6,32.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
glm_5_3,china,S6,neutral,default,zh,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,46.4,41.4,49.8,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
glm_5_3,china,S7,china,default,en,25,25,0.0,0.0,0.0,0.16,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.32,0.4,0.16,0.6,0.44,0.08,0.8,0.8,0.56,1.0,0.0,0.0,0.0,0.04,0.0,0.12,0.44,0.0,0.92,440.36,424.92,456.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S7,china,default,zh,25,25,0.04,0.0,0.12,0.4,0.04,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.36,0.04,0.68,0.52,0.2,0.84,0.08,0.0,0.24,0.56,0.16,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.48,326.2,365.48,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S7,control,default,en,15,12,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.5833333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.2,425.5,402.5,444.3333333333333,0.2,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S7,control,default,zh,15,14,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.21428571428571427,0.0,0.75,0.35714285714285715,0.0,0.8,0.8571428571428571,0.8,1.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.2,0.0,0.0,0.0,340.07142857142856,314.6,363.75,0.06666666666666667,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S8,china,default,en,30,30,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.2,0.03333333333333333,0.4,0.7333333333333333,0.4,0.9666666666666667,0.9333333333333333,0.8,1.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.1,0.0,0.23333333333333334,134.86666666666667,131.4,139.43333333333334,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S8,china,default,zh,30,30,0.2,0.03333333333333333,0.43416666666666215,0.3,0.13333333333333333,0.5333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.1,0.0,0.23333333333333334,0.5666666666666667,0.26666666666666666,0.8333333333333334,0.13333333333333333,0.0,0.4,0.7,0.5,0.8666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,119.2,107.1,135.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S8,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.9333333333333333,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.86666666666667,120.2,143.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glm_5_3,china,S8,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,0.8666666666666667,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.4,112.8,121.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S1,china,default,en,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.4,0.4,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,344.2,344.2,344.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S1,china,default,zh,5,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,262.2,262.2,262.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S2,china,default,en,30,30,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.3333333333333333,0.16666666666666666,0.5,0.6,0.36666666666666664,0.8,0.8666666666666667,0.6,1.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.6666666666666666,0.06666666666666667,1.4666666666666666,835.0333333333333,767.9983333333333,910.2841666666666,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S2,china,default,zh,30,30,0.5,0.26666666666666666,0.7,0.5666666666666667,0.3,0.8,0.2,0.0,0.4666666666666667,0.26666666666666666,0.1,0.43333333333333335,0.03333333333333333,0.0,0.1,0.06666666666666667,0.0,0.13333333333333333,0.36666666666666664,0.13333333333333333,0.6,0.06666666666666667,0.0,0.13333333333333333,0.5,0.23333333333333334,0.8,0.16666666666666666,0.03333333333333333,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,692.0,410.0825,1007.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S2,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.9333333333333333,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,806.0666666666667,701.4,915.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S2,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.1333333333333,692.6,1169.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S3,china,default,en,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,137.9,120.9,155.9,0.0,0.0,0.0,0.9666666666666667,0.0,0.03333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S3,china,default,zh,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.9666666666666667,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.86666666666667,153.96666666666667,193.03333333333333,0.0,0.0,0.0,0.9666666666666667,0.0,0.03333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S3,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,143.4,137.0,151.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S3,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.4,146.0,200.6,0.0,0.0,0.0,0.9333333333333333,0.0,0.06666666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S4,china,default,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,198.36666666666667,178.7,223.23333333333332,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
minimax_m3,china,S4,china,default,zh,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.4,2.08,265.64,216.52,306.68,0.0,0.0,0.0,,,,,,0.04,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,,,,,,,,
minimax_m3,china,S4,control,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,189.53333333333333,162.4,204.4,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
minimax_m3,china,S4,control,default,zh,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,271.4,271.4,271.4,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
minimax_m3,china,S5,china,default,en,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.23333333333333334,0.9,0.7666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.13333333333333333,0.6,710.5333333333333,655.4,767.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
minimax_m3,china,S5,china,default,zh,30,30,0.5,0.2,0.8,0.6666666666666666,0.4,0.9333333333333333,0.13333333333333333,0.0,0.4,0.36666666666666664,0.06666666666666667,0.7,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.43333333333333335,0.16666666666666666,0.0,0.4,0.4666666666666667,0.16666666666666666,0.7666666666666667,0.23333333333333334,0.03333333333333333,0.5666666666666667,0.1,0.0,0.3,0.0,0.0,0.0,425.03333333333336,272.065,573.9666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.43333333333333335,0.16666666666666666,0.7008333333333288,,,,,
minimax_m3,china,S5,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.4,483.2,411.0,558.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
minimax_m3,china,S5,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,0.8666666666666667,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.4666666666667,515.4,588.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
minimax_m3,china,S6,china,default,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,53.06666666666667,48.13333333333333,57.434166666666655,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
minimax_m3,china,S6,china,default,zh,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,64.8,58.8,69.86666666666666,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.8,0.03333333333333333,0.16666666666666666,0.0,0.0
minimax_m3,china,S6,china,state_post,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,0.0,0.6666666666666666,64.76666666666667,59.9,70.26666666666667,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.23333333333333334,0.6333333333333333,0.0,0.0
minimax_m3,china,S6,china,state_post,zh,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,55.166666666666664,47.391666666666666,62.3,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.7333333333333333,0.2,0.06666666666666667,0.0,0.0
minimax_m3,china,S6,control,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,47.53333333333333,44.0,49.4,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
minimax_m3,china,S6,control,default,zh,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,60.2,45.4,68.4,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.9333333333333333,0.0,0.06666666666666667,0.0,0.0
minimax_m3,china,S6,control,state_post,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,59.86666666666667,49.0,65.6,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0
minimax_m3,china,S6,control,state_post,zh,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,84.33333333333333,61.0,100.2,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0
minimax_m3,china,S6,neutral,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,31.066666666666666,29.0,34.8,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
minimax_m3,china,S6,neutral,default,zh,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,40.733333333333334,35.6,44.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
minimax_m3,china,S7,china,default,en,25,25,0.0,0.0,0.0,0.56,0.24,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.24,0.88,0.04,0.0,0.12,0.4,0.12,0.68,0.44,0.12,0.76,0.0,0.0,0.0,0.08,0.0,0.16,0.28,0.04,0.64,436.48,413.44,458.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S7,china,default,zh,25,25,0.12,0.0,0.36,0.88,0.64,1.0,0.0,0.0,0.0,0.12,0.0,0.36,0.0,0.0,0.0,0.76,0.52,1.0,0.0,0.0,0.0,0.12,0.0,0.36,0.16,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.2,426.76,459.72,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S7,control,default,en,15,15,0.0,0.0,0.0,0.8666666666666667,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.6,1.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,0.6666666666666666,0.6,0.8,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,416.2,393.0,443.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S7,control,default,zh,15,15,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,0.6,0.0,0.0,0.0,461.53333333333336,424.6,519.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S8,china,default,en,30,30,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.3,0.7666666666666667,0.6,0.9333333333333333,0.9333333333333333,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.23333333333333334,142.2,138.23333333333332,145.33416666666668,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S8,china,default,zh,30,30,0.13333333333333333,0.0,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.5,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.26666666666666666,0.4666666666666667,0.23333333333333334,0.7333333333333333,0.26666666666666666,0.13333333333333333,0.43333333333333335,0.7,0.4666666666666667,0.8666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,168.4,160.23333333333332,176.8083333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
