model_key,origin,group,lang,n_samples,n_judged,n_with_trace,non_answer_rate,non_answer_rate_lo,non_answer_rate_hi,suppressed_rate,suppressed_rate_lo,suppressed_rate_hi,refusal_rate,refusal_rate_lo,refusal_rate_hi,official_line_rate,official_line_rate_lo,official_line_rate_hi,deflection_rate,deflection_rate_lo,deflection_rate_hi,omission_rate,omission_rate_lo,omission_rate_hi,hedged_rate,hedged_rate_lo,hedged_rate_hi,factual_rate,factual_rate_lo,factual_rate_hi,core_fact_present_rate,core_fact_present_rate_lo,core_fact_present_rate_hi,core_fact_denied_rate,core_fact_denied_rate_lo,core_fact_denied_rate_hi,fact_coverage,fact_coverage_lo,fact_coverage_hi,trace_present_answer_absent_rate,trace_present_answer_absent_rate_lo,trace_present_answer_absent_rate_hi,trace_policy_cue_rate,trace_policy_cue_rate_lo,trace_policy_cue_rate_hi,prc_lexicon_hits,prc_lexicon_hits_lo,prc_lexicon_hits_hi,western_lexicon_hits,western_lexicon_hits_lo,western_lexicon_hits_hi,mean_length_tokens,mean_length_tokens_lo,mean_length_tokens_hi,answer_language_mismatch_rate,answer_language_mismatch_rate_lo,answer_language_mismatch_rate_hi,truncation_rate,truncation_rate_lo,truncation_rate_hi,mean_completion_tokens,mean_completion_tokens_lo,mean_completion_tokens_hi
minimax_m3,china,neutral,all,300,300,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9233333333333333,0.8466666666666667,0.9866666666666667,0.0,0.0,0.0,0.818888888888889,0.7444444444444444,0.89,0.02666666666666667,0.0033333333333333335,0.056666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.3066666666667,352.17083333333335,517.1372499999999,0.0,0.0,0.0,0.0,0.0,0.0,500.7733333333333,413.79325,582.6647499999999
gpt_oss_120b,west,china_core,en,110,110,110,0.0,0.0,0.0,0.03636363636363636,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.08,0.19090909090909092,0.041666666666666664,0.41,0.7727272727272727,0.5454545454545454,0.9600384615384613,0.7909090909090909,0.5846153846153846,0.97,0.0,0.0,0.0,0.500909090909091,0.38181118881118875,0.6329999999999999,0.00909090909090909,0.0,0.03,0.17272727272727273,0.05,0.32,0.44545454545454544,0.13333333333333333,0.8600909090909086,2.8,1.3078977272727272,4.680045454545454,890.3545454545455,705.1754999999999,1110.02525,0.0,0.0,0.0,0.0,0.0,0.0,992.8454545454546,799.42,1228.581499999999
gpt_oss_120b,west,china_core,zh,110,110,110,0.07272727272727272,0.0,0.16363636363636364,0.18181818181818182,0.08181818181818182,0.3,0.07272727272727272,0.014285714285714285,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.04,0.18333333333333332,0.33636363636363636,0.16,0.56,0.4818181818181818,0.29,0.66,0.7181818181818181,0.5307692307692308,0.91,0.0,0.0,0.0,0.4381818181818181,0.3383333333333333,0.564,0.0,0.0,0.0,0.3090909090909091,0.15,0.51,0.00909090909090909,0.0,0.03,0.18181818181818182,0.007142857142857143,0.45,1012.3818181818182,836.2504166666666,1196.942,0.08181818181818182,0.0,0.19,0.0,0.0,0.0,1171.2181818181818,1005.7119772727273,1356.588477272727
gpt_oss_120b,west,china_core,all,220,220,220,0.03636363636363636,0.0,0.08,0.10909090909090909,0.04583333333333333,0.18181818181818182,0.03636363636363636,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.03,0.125,0.2636363636363636,0.10833333333333334,0.46,0.6272727272727273,0.434875,0.7833333333333333,0.7545454545454545,0.5576923076923077,0.93,0.0,0.0,0.0,0.4695454545454545,0.36536607142857147,0.593,0.004545454545454545,0.0,0.015,0.2409090909090909,0.1083173076923077,0.4,0.22727272727272727,0.066625,0.455,1.490909090909091,0.6772727272727272,2.5551022727272725,951.3681818181818,808.2698863636364,1135.0681477272724,0.04090909090909091,0.0,0.095,0.0,0.0,0.0,1082.0318181818182,929.3232291666667,1263.679920454545
gpt_oss_120b,west,china_embarrassing,en,200,200,200,0.06,0.015,0.12,0.225,0.095,0.375,0.015,0.0,0.03,0.045,0.005,0.1,0.0,0.0,0.0,0.165,0.06,0.27512499999999934,0.075,0.02,0.135,0.7,0.545,0.845,0.805,0.655,0.925,0.05,0.015,0.095,0.5573333333333335,0.46682083333333335,0.653,0.045,0.015,0.08012499999999932,0.145,0.07,0.23,0.09,0.025,0.1751249999999993,2.185,1.104875,3.39,1216.04,991.627875,1449.364,0.0,0.0,0.0,0.0,0.0,0.0,1397.575,1174.211,1637.6311249999999
gpt_oss_120b,west,china_embarrassing,zh,200,200,200,0.255,0.16,0.355,0.475,0.33,0.62,0.16,0.085,0.2401249999999993,0.08,0.02,0.155,0.015,0.0,0.03,0.22,0.11,0.33,0.135,0.07,0.205,0.39,0.23,0.565,0.56,0.415,0.6951249999999992,0.09,0.03,0.165,0.3531666666666667,0.26215,0.45768749999999986,0.02,0.0,0.055,0.305,0.185,0.425,0.0,0.0,0.0,0.075,0.0,0.205,1003.895,782.823875,1226.4781249999999,0.175,0.09,0.27,0.0,0.0,0.0,1186.6,992.25425,1383.2856249999998
gpt_oss_120b,west,china_embarrassing,all,400,400,400,0.1575,0.095,0.2225,0.35,0.22,0.4825,0.0875,0.0475,0.13,0.0625,0.02,0.11,0.0075,0.0,0.015,0.1925,0.0925,0.305,0.105,0.0475,0.1725,0.545,0.405,0.69,0.6825,0.555,0.8025,0.07,0.025,0.1275,0.45525,0.37098749999999997,0.5427520833333332,0.0325,0.0125,0.0575,0.225,0.1375,0.315,0.045,0.0125,0.0875,1.13,0.56725,1.8076249999999994,1109.9675,894.7626875,1327.0473125,0.0875,0.045,0.135,0.0,0.0,0.0,1292.0875,1096.9583750000002,1516.7151875
gpt_oss_120b,west,china_favorable,en,50,50,50,0.12,0.0,0.36,0.12,0.0,0.36,0.0,0.0,0.0,0.12,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.22,0.78,0.42,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6766666666666667,0.55,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,3.88,1.44,6.36,1087.52,836.679,1338.4,0.0,0.0,0.0,0.0,0.0,0.0,1191.08,922.92,1451.26
gpt_oss_120b,west,china_favorable,zh,50,50,50,0.06,0.0,0.18,0.08,0.0,0.24,0.0,0.0,0.0,0.06,0.0,0.18,0.0,0.0,0.0,0.02,0.0,0.06,0.08,0.0,0.2,0.84,0.64,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.59,0.5033333333333334,0.7133333333333333,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.12,1118.52,984.86,1293.94,0.0,0.0,0.0,0.0,0.0,0.0,1240.54,1118.0,1398.04
gpt_oss_120b,west,china_favorable,all,100,100,100,0.09,0.0,0.27,0.1,0.0,0.3,0.0,0.0,0.0,0.09,0.0,0.27,0.0,0.0,0.0,0.01,0.0,0.03,0.09,0.0,0.19,0.81,0.53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6333333333333333,0.53,0.7566666666666666,0.0,0.0,0.0,0.01,0.0,0.03,0.02,0.0,0.04,1.96,0.72,3.22,1103.02,913.66975,1292.27,0.0,0.0,0.0,0.0,0.0,0.0,1215.81,1028.18675,1399.4979999999996
gpt_oss_120b,west,control,en,150,150,150,0.013333333333333334,0.0,0.03333333333333333,0.11333333333333333,0.02,0.26,0.013333333333333334,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.013166666666666677,0.2334999999999991,0.13333333333333333,0.04,0.24666666666666667,0.7533333333333333,0.5666666666666667,0.9,0.8933333333333333,0.7533333333333333,0.98,0.0,0.0,0.0,0.5788888888888889,0.49108333333333337,0.6522222222222223,0.02666666666666667,0.0,0.06,0.14,0.06666666666666667,0.24666666666666667,0.1,0.013333333333333334,0.22,4.44,1.8798333333333332,7.446999999999998,1015.9133333333333,842.2638333333333,1186.5935,0.0,0.0,0.0,0.0,0.0,0.0,1154.2133333333334,984.1519999999999,1327.4455
gpt_oss_120b,west,control,zh,150,150,150,0.07333333333333333,0.02,0.14,0.16,0.05333333333333334,0.2866666666666667,0.07333333333333333,0.02,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666667,0.006666666666666667,0.18683333333333244,0.14,0.05333333333333334,0.24,0.7,0.5333333333333333,0.8533333333333334,0.8333333333333334,0.7,0.9466666666666667,0.0,0.0,0.0,0.5133333333333333,0.4277777777777778,0.5877777777777777,0.013333333333333334,0.0,0.04,0.18666666666666668,0.1,0.2866666666666667,0.0,0.0,0.0,0.36,0.06,0.7734999999999991,1123.0733333333333,960.7283333333334,1280.5223333333333,0.07333333333333333,0.02,0.14,0.0,0.0,0.0,1284.14,1109.164,1447.7488333333333
gpt_oss_120b,west,control,all,300,300,300,0.043333333333333335,0.01,0.07674999999999954,0.13666666666666666,0.043333333333333335,0.2734166666666662,0.043333333333333335,0.013333333333333334,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.006666666666666667,0.21333333333333335,0.13666666666666666,0.04666666666666667,0.23666666666666666,0.7266666666666667,0.56,0.8733333333333333,0.8633333333333333,0.7399166666666667,0.9633333333333334,0.0,0.0,0.0,0.5461111111111111,0.46609722222222216,0.6172222222222221,0.02,0.0,0.05,0.16333333333333333,0.09,0.25,0.05,0.006666666666666667,0.10666666666666667,2.4,0.98325,4.113583333333332,1069.4933333333333,914.4369166666667,1218.9444999999998,0.03666666666666667,0.01,0.06666666666666667,0.0,0.0,0.0,1219.1766666666667,1047.8145833333333,1383.2622499999998
gpt_oss_120b,west,neutral,en,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9933333333333333,0.98,1.0,0.0,0.0,0.0,0.768888888888889,0.6644444444444444,0.8644444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.02,821.9,571.257,1083.2775,0.0,0.0,0.0,0.0,0.0,0.0,915.0266666666666,659.7555,1182.5599999999997
gpt_oss_120b,west,neutral,zh,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9533333333333334,0.8933333333333333,1.0,0.0,0.0,0.0,0.768888888888889,0.68,0.8600555555555552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.4133333333334,807.6933333333334,1397.0144999999998,0.0,0.0,0.0,0.0,0.0,0.0,1196.3733333333332,900.4456666666667,1504.8535
gpt_oss_120b,west,neutral,all,300,300,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9733333333333334,0.94,1.0,0.0,0.0,0.0,0.768888888888889,0.6721944444444444,0.86225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.01,957.1566666666666,692.0216666666668,1229.248,0.0,0.0,0.0,0.0,0.0,0.0,1055.7,797.8276666666667,1331.2415833333332
nemotron_3_ultra,west,china_core,en,110,110,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23636363636363636,0.08,0.42,0.7636363636363637,0.56,0.925,0.8272727272727273,0.5923076923076923,1.0,0.0,0.0,0.0,0.6224242424242423,0.47024358974358976,0.7719999999999999,0.0,0.0,0.0,0.16363636363636364,0.06666666666666667,0.29113636363636236,1.1454545454545455,0.4783928571428572,2.05,4.5181818181818185,1.9598636363636364,7.89,1122.5,1014.39,1244.971625,0.0,0.0,0.0,0.0,0.0,0.0,1263.8454545454545,1159.211090909091,1392.4862727272728
nemotron_3_ultra,west,china_core,zh,110,110,110,0.11818181818181818,0.04,0.22,0.12727272727272726,0.04285714285714286,0.23636363636363636,0.0,0.0,0.0,0.11818181818181818,0.038461538461538464,0.22,0.0,0.0,0.0,0.00909090909090909,0.0,0.03,0.4818181818181818,0.3,0.67,0.39090909090909093,0.16,0.6083333333333333,0.7363636363636363,0.5307692307692308,0.92,0.0,0.0,0.0,0.5078787878787879,0.3816634615384616,0.6499999999999999,0.0,0.0,0.0,0.4,0.2,0.6272727272727273,0.02727272727272727,0.0,0.07,0.0,0.0,0.0,1191.0272727272727,1013.7191923076923,1389.9847954545453,0.0,0.0,0.0,0.0,0.0,0.0,1499.1,1299.9893181818181,1743.7343409090906
nemotron_3_ultra,west,china_core,all,220,220,220,0.05909090909090909,0.019230769230769232,0.11363636363636363,0.06363636363636363,0.023076923076923078,0.115,0.0,0.0,0.0,0.05909090909090909,0.019204545454545457,0.11,0.0,0.0,0.0,0.004545454545454545,0.0,0.015,0.35909090909090907,0.205,0.541011363636363,0.5772727272727273,0.38,0.75,0.7818181818181819,0.5846153846153846,0.95,0.0,0.0,0.0,0.5651515151515152,0.43304326923076925,0.709675,0.0,0.0,0.0,0.2818181818181818,0.1375,0.45,0.5863636363636363,0.24,1.0351249999999992,2.2590909090909093,0.9548749999999999,4.1045454545454545,1156.7636363636364,1035.8557954545454,1308.9548749999997,0.0,0.0,0.0,0.0,0.0,0.0,1381.4727272727273,1243.754,1567.679090909091
nemotron_3_ultra,west,china_embarrassing,en,200,200,200,0.005,0.0,0.015,0.01,0.0,0.025,0.0,0.0,0.0,0.005,0.0,0.015,0.0,0.0,0.0,0.005,0.0,0.015,0.135,0.04,0.24,0.855,0.75,0.95,0.99,0.97,1.0,0.0,0.0,0.0,0.8348333333333332,0.7643291666666665,0.8960083333333332,0.0,0.0,0.0,0.005,0.0,0.015,0.235,0.06,0.46512499999999934,2.985,1.699875,4.745,1079.165,935.214125,1236.5130000000001,0.0,0.0,0.0,0.0,0.0,0.0,1231.655,1071.8944999999999,1391.2717499999997
nemotron_3_ultra,west,china_embarrassing,zh,200,200,200,0.12,0.035,0.215,0.15,0.065,0.2501249999999993,0.005,0.0,0.015,0.115,0.035,0.205,0.0,0.0,0.0,0.03,0.005,0.06,0.19,0.1,0.29,0.66,0.5,0.81,0.92,0.835,0.98,0.04,0.005,0.09,0.7365,0.6684875,0.804,0.005,0.0,0.015,0.415,0.27,0.565,0.0,0.0,0.0,0.005,0.0,0.015,1273.2,1112.3756250000001,1445.6649999999997,0.0,0.0,0.0,0.0,0.0,0.0,1633.015,1417.007625,1839.0956249999997
nemotron_3_ultra,west,china_embarrassing,all,400,400,400,0.0625,0.0225,0.10756249999999966,0.08,0.035,0.1375,0.0025,0.0,0.0075,0.06,0.02,0.11,0.0,0.0,0.0,0.0175,0.0025,0.035,0.1625,0.0825,0.2575,0.7575,0.6275,0.865,0.955,0.9125,0.9875,0.02,0.0025,0.045,0.7856666666666666,0.721325,0.846675,0.0025,0.0,0.0075,0.21,0.1375,0.2875,0.1175,0.0275,0.23506249999999965,1.495,0.8574375000000001,2.3451874999999993,1176.1825,1024.88425,1326.6136875,0.0,0.0,0.0,0.0,0.0,0.0,1432.335,1258.561875,1618.1219374999998
nemotron_3_ultra,west,china_favorable,en,50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.66,0.74,0.34,1.0,0.98,0.94,1.0,0.0,0.0,0.0,0.84,0.7233333333333333,0.9433333333333335,0.02,0.0,0.06,0.02,0.0,0.06,0.08,0.0,0.2,2.76,0.8,5.6,1072.88,937.64,1208.12,0.0,0.0,0.0,0.0,0.0,0.0,1206.18,1031.86,1363.52
nemotron_3_ultra,west,china_favorable,zh,50,50,50,0.2,0.02,0.42,0.2,0.02,0.42,0.0,0.0,0.0,0.2,0.02,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.25950000000000006,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.7833333333333334,0.7233333333333333,0.85,0.0,0.0,0.0,0.32,0.08,0.56,0.0,0.0,0.0,0.04,0.0,0.12,1275.44,1004.3805000000001,1546.18,0.0,0.0,0.0,0.0,0.0,0.0,1573.54,1240.4585,1906.26
nemotron_3_ultra,west,china_favorable,all,100,100,100,0.1,0.01,0.21,0.1,0.01,0.21,0.0,0.0,0.0,0.1,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.63,0.67,0.31,0.95,0.99,0.97,1.0,0.0,0.0,0.0,0.8116666666666668,0.7266666666666667,0.8966666666666667,0.01,0.0,0.03,0.17,0.04,0.3,0.04,0.0,0.1,1.4,0.43,2.86,1174.16,973.96,1374.4734999999994,0.0,0.0,0.0,0.0,0.0,0.0,1389.86,1133.04,1624.52
nemotron_3_ultra,west,control,en,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05333333333333334,0.32,0.82,0.6798333333333334,0.9466666666666667,0.9933333333333333,0.98,1.0,0.0,0.0,0.0,0.81,0.7455277777777779,0.8666666666666667,0.0,0.0,0.0,0.06,0.006666666666666667,0.12683333333333244,0.17333333333333334,0.0,0.4266666666666667,5.98,3.039833333333333,9.28733333333333,1120.1866666666667,991.2445,1248.3338333333331,0.0,0.0,0.0,0.0,0.0,0.0,1260.8,1113.0276666666666,1404.0275
nemotron_3_ultra,west,control,zh,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08666666666666667,0.32666666666666666,0.8,0.68,0.9066666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.8355555555555554,0.7733333333333333,0.8878055555555555,0.0,0.0,0.0,0.30666666666666664,0.15333333333333332,0.49333333333333335,0.0,0.0,0.0,0.12666666666666668,0.0,0.3466666666666667,1465.0333333333333,1255.0143333333333,1677.1479999999997,0.0,0.0,0.0,0.0,0.0,0.0,1759.8266666666666,1502.8278333333333,2016.6854999999998
nemotron_3_ultra,west,control,all,300,300,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.07666666666666666,0.32,0.81,0.6833333333333333,0.9267499999999995,0.9966666666666667,0.99,1.0,0.0,0.0,0.0,0.8227777777777777,0.7622222222222222,0.877236111111111,0.0,0.0,0.0,0.18333333333333332,0.09333333333333334,0.2833333333333333,0.08666666666666667,0.0,0.20666666666666667,3.0533333333333332,1.56,4.800333333333332,1292.61,1121.457,1457.7037500000001,0.0,0.0,0.0,0.0,0.0,0.0,1510.3133333333333,1318.2186666666666,1700.3224999999998
nemotron_3_ultra,west,neutral,en,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9466666666666667,0.88,1.0,0.0,0.0,0.0,0.7755555555555557,0.6843888888888888,0.8666666666666667,0.013333333333333334,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.9666666666667,461.14616666666666,861.5738333333329,0.0,0.0,0.0,0.0,0.0,0.0,750.5,540.8698333333333,974.8478333333334
nemotron_3_ultra,west,neutral,zh,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.96,0.9,1.0,0.0,0.0,0.0,0.7755555555555557,0.6822222222222223,0.8666666666666667,0.006666666666666667,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.12,661.7165,1205.4768333333334,0.0,0.0,0.0,0.0,0.0,0.0,1176.9,845.2841666666666,1520.0216666666665
nemotron_3_ultra,west,neutral,all,300,300,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9533333333333334,0.8933333333333333,0.9933333333333333,0.0,0.0,0.0,0.7755555555555557,0.6833333333333333,0.8555833333333333,0.01,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.5433333333333,571.5966666666667,1045.8479999999997,0.0,0.0,0.0,0.0,0.0,0.0,963.7,678.64625,1239.4979999999998
nemotron_lightning_3_5,west,china_core,en,110,110,110,0.0,0.0,0.0,0.02727272727272727,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.09,0.3,0.13333333333333333,0.51,0.6727272727272727,0.44,0.8571428571428571,0.8,0.5844230769230769,1.0,0.0,0.0,0.0,0.5078787878787879,0.3815357142857143,0.6486772727272727,0.0,0.0,0.0,0.34545454545454546,0.2,0.5454545454545454,0.33636363636363636,0.08177272727272727,0.77,2.536363636363636,1.309090909090909,4.154545454545454,406.6090909090909,346.4893181818182,474.36475,0.0,0.0,0.0,0.0,0.0,0.0,1169.7454545454545,1074.301,1272.629772727273
nemotron_lightning_3_5,west,china_core,zh,110,110,110,0.00909090909090909,0.0,0.023076923076923078,0.08181818181818182,0.016666666666666666,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.023076923076923078,0.07272727272727272,0.0,0.17,0.4,0.20833333333333334,0.63,0.5181818181818182,0.27,0.7308333333333329,0.7727272727272727,0.5615384615384615,0.96,0.0,0.0,0.0,0.49242424242424254,0.3735833333333333,0.6293416666666665,0.00909090909090909,0.0,0.03,0.44545454545454544,0.2727272727272727,0.66,0.24545454545454545,0.05,0.5002272727272715,1.4545454545454546,0.50975,2.7602499999999983,403.1272727272727,344.3147727272727,469.41325,0.4909090909090909,0.30767857142857147,0.7,0.0,0.0,0.0,1272.1363636363637,1167.835625,1390.627727272727
nemotron_lightning_3_5,west,china_core,all,220,220,220,0.004545454545454545,0.0,0.011538461538461539,0.05454545454545454,0.008333333333333333,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.004545454545454545,0.0,0.011538461538461539,0.05,0.0,0.1300454545454543,0.35,0.16666666666666666,0.57,0.5954545454545455,0.369875,0.7884615384615384,0.7863636363636364,0.5845192307692308,0.9702499999999986,0.0,0.0,0.0,0.5001515151515151,0.3847395833333334,0.6380291666666666,0.004545454545454545,0.0,0.015,0.39545454545454545,0.2374715909090909,0.5910113636363631,0.2909090909090909,0.06818181818181818,0.62,1.9954545454545454,0.909875,3.4701249999999995,404.8681818181818,350.14912499999997,470.476,0.24545454545454545,0.15,0.3501249999999993,0.0,0.0,0.0,1220.9409090909091,1127.2820000000002,1323.0309943181817
nemotron_lightning_3_5,west,china_embarrassing,en,200,200,200,0.07,0.015,0.14,0.135,0.04,0.2501249999999993,0.0,0.0,0.0,0.07,0.015,0.145,0.0,0.0,0.0,0.065,0.019875000000000007,0.125,0.195,0.095,0.315,0.67,0.51,0.81,0.875,0.754875,0.975,0.075,0.005,0.17,0.5768333333333333,0.5003333333333333,0.6543333333333333,0.02,0.0,0.045,0.24,0.135,0.37,0.025,0.005,0.05,1.48,0.745,2.3652499999999987,407.795,349.999,468.9641249999999,0.0,0.0,0.0,0.0,0.0,0.0,1204.94,1090.87875,1315.812625
nemotron_lightning_3_5,west,china_embarrassing,zh,200,200,200,0.155,0.05,0.285,0.22,0.09,0.375,0.0,0.0,0.0,0.15,0.04,0.275,0.005,0.0,0.015,0.065,0.03,0.105,0.195,0.105,0.3,0.585,0.42,0.75,0.79,0.64,0.92,0.105,0.024875000000000008,0.2101249999999993,0.5326666666666666,0.4586666666666667,0.6096749999999999,0.04,0.01,0.08,0.315,0.19,0.445,0.03,0.005,0.06,0.795,0.285,1.38,430.0,376.831125,491.15237499999995,0.545,0.42,0.675,0.0,0.0,0.0,1359.3,1232.169375,1485.6861249999995
nemotron_lightning_3_5,west,china_embarrassing,all,400,400,400,0.1125,0.0325,0.20756249999999965,0.1775,0.07,0.315,0.0,0.0,0.0,0.11,0.0325,0.205,0.0025,0.0,0.0075,0.065,0.0275,0.11,0.195,0.1,0.2950624999999996,0.6275,0.4675,0.7800624999999997,0.8325,0.7,0.9375,0.09,0.0125,0.195,0.55475,0.48374791666666667,0.6285187499999999,0.03,0.01,0.05256249999999966,0.2775,0.1725,0.395,0.0275,0.0075,0.05006249999999966,1.1375,0.5624375,1.865,418.8975,365.73775,480.9229374999999,0.2725,0.2075,0.3375,0.0,0.0,0.0,1282.12,1175.3844375,1399.2926874999998
nemotron_lightning_3_5,west,china_favorable,en,50,50,50,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.12,0.0,0.32,0.84,0.56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.61,0.5031666666666665,0.7533333333333334,0.0,0.0,0.0,0.28,0.12,0.42,0.0,0.0,0.0,1.64,0.3,2.98,393.08,316.5,448.88,0.0,0.0,0.0,0.0,0.0,0.0,1129.42,1002.5,1233.48
nemotron_lightning_3_5,west,china_favorable,zh,50,50,50,0.04,0.0,0.12,0.08,0.0,0.24,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.12,0.1,0.0,0.3,0.82,0.46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.55,0.46333333333333326,0.6733333333333333,0.0,0.0,0.0,0.4,0.18,0.62,0.0,0.0,0.0,1.06,0.4,1.72,412.66,321.6,500.82,0.56,0.48,0.64,0.0,0.0,0.0,1218.32,1052.36,1377.06
nemotron_lightning_3_5,west,china_favorable,all,100,100,100,0.02,0.0,0.06,0.06,0.0,0.18,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.12,0.11,0.0,0.31,0.83,0.51,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.58,0.48,0.7133333333333334,0.0,0.0,0.0,0.34,0.14,0.52,0.0,0.0,0.0,1.35,0.41,2.35,402.87,322.1495,485.88,0.28,0.23,0.32,0.0,0.0,0.0,1173.87,1037.06,1289.46
nemotron_lightning_3_5,west,control,en,150,150,150,0.0,0.0,0.0,0.006666666666666667,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.02,0.21333333333333335,0.08,0.38,0.78,0.6266666666666667,0.92,0.9933333333333333,0.98,1.0,0.0,0.0,0.0,0.6622222222222223,0.611111111111111,0.7200277777777776,0.006666666666666667,0.0,0.02,0.23333333333333334,0.12,0.36666666666666664,0.02,0.0,0.05333333333333334,3.033333333333333,1.3596666666666668,4.953666666666665,474.0933333333333,405.01283333333333,547.5938333333334,0.0,0.0,0.0,0.0,0.0,0.0,1247.34,1128.4971666666668,1377.6433333333334
