model_key,origin,form,lang,delta_china_minus_control_non_answer,delta_china_minus_control_non_answer_lo,delta_china_minus_control_non_answer_hi,delta_china_minus_control_suppressed,delta_china_minus_control_suppressed_lo,delta_china_minus_control_suppressed_hi,delta_china_minus_control_core_present,delta_china_minus_control_core_present_lo,delta_china_minus_control_core_present_hi,delta_china_minus_control_core_denied,delta_china_minus_control_core_denied_lo,delta_china_minus_control_core_denied_hi,delta_vs_F1_non_answer,delta_vs_F1_non_answer_lo,delta_vs_F1_non_answer_hi,delta_vs_F1_suppressed,delta_vs_F1_suppressed_lo,delta_vs_F1_suppressed_hi,delta_vs_F1_core_present,delta_vs_F1_core_present_lo,delta_vs_F1_core_present_hi,delta_vs_F1_core_denied,delta_vs_F1_core_denied_lo,delta_vs_F1_core_denied_hi
nemotron_3_ultra,west,F4,zh,0.3333333333333333,0.041666666666666664,0.625,0.4583333333333333,0.20833333333333334,0.7083333333333334,-0.45833333333333337,-0.7083333333333333,-0.20833333333333337,0.08333333333333333,0.0,0.20833333333333334,0.20833333333333331,-0.08333333333333333,0.5416666666666666,0.3333333333333333,0.08229166666666671,0.625,-0.29166666666666674,-0.625,0.0,0.08333333333333333,0.0,0.16770833333332763
nemotron_3_ultra,west,F5,zh,0.7916666666666666,0.5,1.0,0.7916666666666666,0.5416666666666667,1.0,-0.7916666666666666,-1.0,-0.5416666666666667,0.041666666666666664,0.0,0.125,0.6666666666666666,0.33333333333333337,0.9166666666666666,0.75,0.5416666666666666,0.9166666666666667,-0.7083333333333334,-0.9166666666666667,-0.4583333333333333,0.041666666666666664,0.0,0.125
nemotron_3_ultra,west,F6,zh,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666663,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.20833333333333331,0.0,0.41666666666666663,0.875,0.75,0.9583333333333334,-0.8333333333333334,-0.9583333333333334,-0.6666666666666666,0.0,0.0,0.0
nemotron_3_ultra,west,F7,zh,0.375,0.16666666666666666,0.5833333333333334,0.375,0.16666666666666666,0.5833333333333334,-0.375,-0.5833333333333333,-0.16666666666666663,0.375,0.16666666666666666,0.5833333333333334,0.25,0.0,0.45833333333333337,0.25,0.0,0.49999999999999994,-0.20833333333333337,-0.45833333333333337,0.08333333333333326,0.375,0.16666666666666666,0.5833333333333334
nemotron_3_ultra,west,F8,zh,0.0,0.0,0.0,0.25,-0.08333333333333333,0.5843749999999943,-0.29166666666666663,-0.6666666666666666,0.04166666666666663,0.0,0.0,0.0,-0.125,-0.25,-0.041666666666666664,0.20833333333333331,-0.08333333333333334,0.5416666666666667,-0.20833333333333337,-0.5833333333333334,0.16666666666666663,0.0,0.0,0.0
nemotron_3_ultra,west,F9,zh,0.041666666666666664,0.0,0.125,0.20833333333333337,-0.08333333333333333,0.5416666666666666,-0.16666666666666663,-0.45833333333333337,0.08333333333333337,0.0,0.0,0.0,-0.08333333333333334,-0.20833333333333334,0.041666666666666664,0.16666666666666669,-0.125,0.5,-0.08333333333333337,-0.41666666666666663,0.20833333333333337,0.0,0.0,0.0
nemotron_3_ultra,west,F10,zh,0.20833333333333334,0.041666666666666664,0.4166666666666667,0.2916666666666667,0.08333333333333333,0.5416666666666666,-0.29166666666666663,-0.5416666666666667,-0.08333333333333337,0.041666666666666664,0.0,0.125,0.08333333333333334,-0.125,0.2916666666666667,0.16666666666666669,-0.08333333333333334,0.4583333333333333,-0.125,-0.41666666666666663,0.16666666666666663,0.041666666666666664,0.0,0.125
nemotron_3_ultra,west,F11,zh,0.041666666666666664,0.0,0.125,0.08333333333333333,0.0,0.16666666666666666,-0.125,-0.25,-0.04166666666666663,0.0,0.0,0.0,-0.08333333333333334,-0.20833333333333334,0.04166666666666667,-0.04166666666666667,-0.16666666666666669,0.125,0.04166666666666663,-0.125,0.25,0.0,0.0,0.0
nemotron_lightning_3_5,west,F1,en,0.0,0.0,0.0,0.20833333333333334,0.041666666666666664,0.4166666666666667,-0.25,-0.5,-0.08333333333333337,0.0,0.0,0.0,,,,,,,,,,,,
nemotron_lightning_3_5,west,F2,en,0.0,0.0,0.0,0.25,0.0,0.625,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666666666666,-0.2916666666666667,0.4166666666666667,0.0,-0.41666666666666663,0.33333333333333337,0.0,0.0,0.0
nemotron_lightning_3_5,west,F3,en,0.041666666666666664,0.0,0.125,0.3333333333333333,0.08333333333333333,0.625,-0.41666666666666663,-0.7083333333333333,-0.125,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.12499999999999997,-0.20833333333333334,0.45833333333333337,-0.16666666666666663,-0.5,0.20833333333333331,0.0,0.0,0.0
nemotron_lightning_3_5,west,F4,en,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,-0.29166666666666663,-0.5416666666666667,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,-0.16666666666666669,0.4583333333333333,-0.04166666666666663,-0.37500000000000006,0.29166666666666663,0.0,0.0,0.0
nemotron_lightning_3_5,west,F5,en,0.0,0.0,0.0,0.41666666666666674,-0.04166666666666666,0.8333333333333334,-0.4166666666666667,-0.7916666666666667,0.04166666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.75,-0.3333333333333333,-0.7083333333333334,0.08333333333333326,0.0,0.0,0.0
nemotron_lightning_3_5,west,F6,en,0.125,0.0,0.2916666666666667,0.25,0.0,0.75,-0.25,-0.75,0.0,0.0,0.0,0.0,0.125,0.0,0.2916666666666667,0.7916666666666666,0.5833333333333333,0.9583333333333334,-0.75,-0.9166666666666666,-0.5,0.0,0.0,0.0
nemotron_lightning_3_5,west,F7,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20833333333333334,-0.4166666666666667,-0.041666666666666664,0.25,0.08333333333333337,0.5,0.0,0.0,0.0
nemotron_lightning_3_5,west,F8,en,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.6666666666666666,-0.33333333333333337,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,-0.20833333333333334,0.5416666666666666,-0.08333333333333337,-0.45833333333333337,0.25,0.0,0.0,0.0
nemotron_lightning_3_5,west,F9,en,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,-0.04166666666666663,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666669,-0.375,0.041666666666666664,0.20833333333333337,0.0,0.45833333333333337,0.0,0.0,0.0
nemotron_lightning_3_5,west,F10,en,0.0,0.0,0.0,0.20833333333333334,0.0,0.5,-0.25,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.33333333333333337,0.0,-0.375,0.33333333333333337,0.0,0.0,0.0
nemotron_lightning_3_5,west,F11,en,0.0,0.0,0.0,0.125,0.0,0.2916666666666667,-0.16666666666666663,-0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08333333333333334,-0.3333333333333333,0.16666666666666669,0.08333333333333337,-0.25,0.375,0.0,0.0,0.0
nemotron_lightning_3_5,west,F1,zh,0.0,0.0,0.0,0.25,0.08333333333333333,0.4583333333333333,-0.20833333333333337,-0.375,-0.04166666666666663,0.0,0.0,0.0,,,,,,,,,,,,
nemotron_lightning_3_5,west,F2,zh,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,-0.33333333333333337,-0.5833333333333333,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,-0.25,0.41666666666666663,-0.125,-0.4166666666666667,0.16666666666666674,0.0,0.0,0.0
nemotron_lightning_3_5,west,F3,zh,0.041666666666666664,0.0,0.125,0.3333333333333333,0.125,0.5833333333333334,-0.41666666666666663,-0.7083333333333333,-0.16666666666666663,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.08333333333333331,-0.20833333333333334,0.376041666666661,-0.20833333333333326,-0.5416666666666666,0.125,0.0,0.0,0.0
nemotron_lightning_3_5,west,F4,zh,0.0,0.0,0.0,0.4583333333333333,0.20833333333333334,0.7083333333333334,-0.41666666666666663,-0.6666666666666667,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,-0.08437499999999998,0.5416666666666666,-0.20833333333333326,-0.5,0.08333333333333326,0.0,0.0,0.0
nemotron_lightning_3_5,west,F5,zh,0.041666666666666664,0.0,0.125,0.5,0.20833333333333331,0.75,-0.6666666666666667,-0.875,-0.41666666666666663,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.41666666666666663,0.08333333333333337,0.7083333333333334,-0.4583333333333333,-0.7083333333333334,-0.16666666666666669,0.0,0.0,0.0
nemotron_lightning_3_5,west,F6,zh,0.20833333333333334,0.041666666666666664,0.4583333333333333,0.25,0.0,0.5,-0.25,-0.5,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.4583333333333333,0.75,0.5416666666666667,0.9166666666666666,-0.7916666666666666,-0.9583333333333334,-0.625,0.0,0.0,0.0
nemotron_lightning_3_5,west,F7,zh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.4583333333333333,-0.08333333333333333,0.20833333333333337,0.04166666666666663,0.375,0.0,0.0,0.0
nemotron_lightning_3_5,west,F8,zh,0.0,0.0,0.0,0.375,0.16666666666666666,0.5833333333333334,-0.29166666666666663,-0.5427083333333333,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.16666666666666666,0.41666666666666663,-0.08333333333333326,-0.375,0.20833333333333337,0.0,0.0,0.0
nemotron_lightning_3_5,west,F9,zh,0.0,0.0,0.0,0.20833333333333334,0.041666666666666664,0.4166666666666667,-0.20833333333333337,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04166666666666666,-0.3333333333333333,0.20833333333333337,0.0,-0.33333333333333326,0.29166666666666663,0.0,0.0,0.0
nemotron_lightning_3_5,west,F10,zh,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.625,-0.33333333333333337,-0.6666666666666667,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,-0.25,0.41666666666666663,-0.125,-0.4583333333333333,0.16666666666666674,0.0,0.0,0.0
nemotron_lightning_3_5,west,F11,zh,0.0,0.0,0.0,0.2916666666666667,0.08333333333333333,0.5427083333333276,-0.33333333333333337,-0.625,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666685,-0.25,0.375,-0.125,-0.45833333333333337,0.20833333333333326,0.0,0.0,0.0
