model_key,origin,group,form,lang,n_samples,n_judged,non_answer_rate,non_answer_rate_lo,non_answer_rate_hi,suppressed_rate,suppressed_rate_lo,suppressed_rate_hi,refusal_rate,refusal_rate_lo,refusal_rate_hi,official_line_rate,official_line_rate_lo,official_line_rate_hi,deflection_rate,deflection_rate_lo,deflection_rate_hi,omission_rate,omission_rate_lo,omission_rate_hi,hedged_rate,hedged_rate_lo,hedged_rate_hi,factual_rate,factual_rate_lo,factual_rate_hi,core_fact_present_rate,core_fact_present_rate_lo,core_fact_present_rate_hi,core_fact_denied_rate,core_fact_denied_rate_lo,core_fact_denied_rate_hi,fact_coverage,fact_coverage_lo,fact_coverage_hi,trace_present_answer_absent_rate,trace_present_answer_absent_rate_lo,trace_present_answer_absent_rate_hi,trace_policy_cue_rate,trace_policy_cue_rate_lo,trace_policy_cue_rate_hi,prc_lexicon_hits,prc_lexicon_hits_lo,prc_lexicon_hits_hi,mean_length_tokens,mean_length_tokens_lo,mean_length_tokens_hi,truncation_rate,truncation_rate_lo,truncation_rate_hi,verdict_true_share,verdict_false_share
qwen3_8_max,china,control,F11,en,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.5833333333333334,0.8888888888888888,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,1.8333333333333333,0.0,5.5,1309.5,1254.0,1355.0,0.5,0.16666666666666666,0.8333333333333334,,
qwen3_8_max,china,control,F11,zh,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.4,0.8181818181818182,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8787878787878788,0.7638888888888888,0.9722222222222223,0.0,0.0,0.0,0.18181818181818182,0.0,0.4,0.0,0.0,0.0,2225.090909090909,2109.090909090909,2344.0,0.08333333333333333,0.0,0.25,,
kimi_k3,china,china,F1,en,24,24,0.5833333333333334,0.2916666666666667,0.875,0.625,0.2916666666666667,0.875,0.0,0.0,0.0,0.2916666666666667,0.08333333333333333,0.5416666666666666,0.2916666666666667,0.041666666666666664,0.625,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.375,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.0,0.4166666666666667,0.33749999999999997,0.09999999999999999,0.6041666666666666,0.0,0.0,0.0,0.25,0.125,0.4166666666666667,0.20833333333333334,0.0,0.5,308.625,165.06666666666666,457.18020833333327,0.0,0.0,0.0,,
kimi_k3,china,china,F1,zh,24,24,0.7083333333333334,0.375,0.9583333333333334,0.75,0.5,1.0,0.0,0.0,0.0,0.25,0.041666666666666664,0.5,0.4583333333333333,0.16666666666666666,0.75,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.25,0.041666666666666664,0.5,0.25,0.041666666666666664,0.5,0.16666666666666666,0.0,0.4166666666666667,0.25,0.05000000000000001,0.47500000000000003,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.3343749999999943,0.0,0.0,0.0,283.0833333333333,118.1875,470.4999999999998,0.0,0.0,0.0,,
kimi_k3,china,china,F2,en,24,24,0.5833333333333334,0.375,0.7916666666666666,0.875,0.75,0.9583333333333334,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.625,0.25,0.041666666666666664,0.5,0.2916666666666667,0.08333333333333333,0.5,0.08333333333333333,0.0,0.16770833333332763,0.041666666666666664,0.0,0.125,0.125,0.041666666666666664,0.25,0.125,0.0,0.2916666666666667,0.2305555555555556,0.10555555555555556,0.36388888888888893,0.08695652173913043,0.0,0.20833333333333334,0.043478260869565216,0.0,0.13043478260869565,0.125,0.0,0.25,125.41666666666667,77.11666666666667,182.1218749999998,0.0,0.0,0.0,,
kimi_k3,china,china,F2,zh,24,24,0.9166666666666666,0.75,1.0,0.9166666666666666,0.75,1.0,0.0,0.0,0.0,0.5,0.2916666666666667,0.7083333333333334,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.125,0.0,0.2916666666666667,0.16666666666666666,0.0,0.4177083333333277,0.13333333333333333,0.025000000000000005,0.3,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,158.79166666666666,86.25,270.87604166666665,0.0,0.0,0.0,,
kimi_k3,china,china,F3,en,24,24,0.625,0.375,0.8333333333333334,0.9166666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,0.125,0.0,0.2916666666666667,0.5,0.25,0.7916666666666666,0.2916666666666667,0.08333333333333333,0.5416666666666666,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.08333333333333333,0.0,0.20833333333333334,0.041666666666666664,0.0,0.125,0.09999999999999999,0.041666666666666664,0.15854166666666555,0.125,0.0,0.2916666666666667,0.16666666666666666,0.0,0.3333333333333333,0.041666666666666664,0.0,0.125,82.83333333333333,56.581250000000004,115.16666666666667,0.0,0.0,0.0,,
kimi_k3,china,china,F3,zh,24,24,0.9166666666666666,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.20833333333333334,0.041666666666666664,0.4583333333333333,0.7083333333333334,0.4583333333333333,0.9166666666666666,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.4166666666666667,0.041666666666666664,0.0,0.10000000000000002,0.041666666666666664,0.0,0.125,0.4583333333333333,0.16666666666666666,0.75,0.0,0.0,0.0,106.91666666666667,82.78645833333334,129.62708333333333,0.0,0.0,0.0,,
kimi_k3,china,china,F4,en,24,24,0.25,0.08333333333333333,0.4583333333333333,0.3333333333333333,0.16666666666666666,0.5416666666666666,0.0,0.0,0.0,0.125,0.041666666666666664,0.25,0.125,0.0,0.2916666666666667,0.08333333333333333,0.0,0.25,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.5,0.25,0.75,0.625,0.375,0.875,0.08333333333333333,0.0,0.20833333333333334,0.6541666666666667,0.5125000000000001,0.7999999999999999,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.6666666666666666,519.6666666666666,402.0416666666667,638.003125,0.0,0.0,0.0,,
kimi_k3,china,china,F4,zh,24,24,0.7083333333333334,0.375,0.9583333333333334,0.8333333333333334,0.5416666666666666,1.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.625,0.375,0.08333333333333333,0.6666666666666666,0.125,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.4166666666666667,0.16666666666666666,0.0,0.4177083333333277,0.125,0.0,0.375,0.1986111111111111,0.025000000000000005,0.4084722222222215,0.041666666666666664,0.0,0.125,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.0,0.0,0.0,273.875,74.65937500000001,560.4583333333334,0.0,0.0,0.0,,
kimi_k3,china,china,F5,en,24,24,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.4583333333333333,0.25,0.6666666666666666,0.0,0.0,0.0,0.125,0.0,0.2916666666666667,0.041666666666666664,0.0,0.125,0.2916666666666667,0.125,0.4583333333333333,0.041666666666666664,0.0,0.125,0.5,0.2916666666666667,0.7083333333333334,0.5833333333333334,0.3333333333333333,0.7916666666666666,0.041666666666666664,0.0,0.125,0.5402777777777777,0.42361111111111116,0.6749999999999999,0.0,0.0,0.0,0.22727272727272727,0.045454545454545456,0.4444444444444444,0.20833333333333334,0.041666666666666664,0.4583333333333333,515.75,394.7020833333333,620.6666666666666,0.0,0.0,0.0,,
kimi_k3,china,china,F5,zh,24,24,0.5833333333333334,0.25,0.875,1.0,1.0,1.0,0.08333333333333333,0.0,0.25,0.2916666666666667,0.08333333333333333,0.5833333333333334,0.20833333333333334,0.041666666666666664,0.4583333333333333,0.4166666666666667,0.125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.16666666666666666,0.0,0.3333333333333333,0.17361111111111113,0.05000000000000001,0.32222222222222224,0.125,0.0,0.2916666666666667,0.375,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0,336.6666666666667,163.18645833333335,529.6479166666666,0.0,0.0,0.0,,
kimi_k3,china,china,F6,en,24,24,0.041666666666666664,0.0,0.125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.9583333333333334,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.016666666666666666,0.0,0.041666666666666664,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.0,0.22727272727272727,0.125,0.0,0.375,883.8333333333334,394.5416666666667,1557.0708333333207,0.0,0.0,0.0,,
kimi_k3,china,china,F6,zh,24,24,0.20833333333333334,0.041666666666666664,0.4166666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.041666666666666664,0.4166666666666667,0.7916666666666666,0.5833333333333334,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.125,302.2083333333333,334.0,0.0,0.0,0.0,,
kimi_k3,china,china,F7,en,24,24,0.5416666666666666,0.3333333333333333,0.75,0.5416666666666666,0.3333333333333333,0.75,0.0,0.0,0.0,0.4166666666666667,0.2489583333333334,0.5833333333333334,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.25,0.6666666666666666,0.4583333333333333,0.2916666666666667,0.6666666666666666,0.4166666666666667,0.20833333333333334,0.5833333333333334,0.1486111111111111,0.0874652777777778,0.2152777777777778,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.125,0.0,0.375,52.166666666666664,35.25,80.16666666666667,0.0,0.0,0.0,0.375,0.3333333333333333
kimi_k3,china,china,F7,zh,24,24,0.7916666666666666,0.5416666666666666,0.9583333333333334,0.7916666666666666,0.5416666666666666,0.9583333333333334,0.0,0.0,0.0,0.6666666666666666,0.375,0.9166666666666666,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.4583333333333333,0.20833333333333334,0.041666666666666664,0.4583333333333333,0.5833333333333334,0.2916666666666667,0.8333333333333334,0.09027777777777779,0.03194444444444444,0.15833333333333335,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,54.833333333333336,38.12291666666667,80.96249999999998,0.0,0.0,0.0,0.20833333333333334,0.4583333333333333
kimi_k3,china,china,F8,en,24,24,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.4166666666666667,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,1.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.43472222222222223,0.30138888888888893,0.5541666666666667,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,194.75,148.54166666666666,235.91666666666666,0.0,0.0,0.0,,
kimi_k3,china,china,F8,zh,24,24,0.041666666666666664,0.0,0.125,0.16666666666666666,0.0,0.4166666666666667,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.125,0.0,0.375,0.7083333333333334,0.375,0.9583333333333334,0.8333333333333334,0.5822916666666668,1.0,0.041666666666666664,0.0,0.125,0.38472222222222224,0.2916666666666667,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.79166666666666,184.91145833333331,325.7989583333333,0.0,0.0,0.0,,
kimi_k3,china,china,F9,en,24,24,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.08333333333333333,0.0,0.25,0.875,0.7072916666666668,1.0,0.9583333333333334,0.875,1.0,0.0,0.0,0.0,0.7763888888888889,0.6597222222222222,0.8862499999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.5,317.5833333333333,300.2447916666667,335.25104166666665,0.0,0.0,0.0,,
kimi_k3,china,china,F9,zh,24,24,0.0,0.0,0.0,0.20833333333333334,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.5,0.0,0.0,0.0,0.7916666666666666,0.5,1.0,0.8333333333333334,0.5833333333333334,1.0,0.0,0.0,0.0,0.7694444444444445,0.6361111111111111,0.8944444444444445,0.041666666666666664,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.0,385.6666666666667,369.91562500000003,400.29270833333334,0.0,0.0,0.0,,
kimi_k3,china,china,F10,en,24,24,0.4583333333333333,0.20833333333333334,0.7083333333333334,0.5833333333333334,0.375,0.7916666666666666,0.041666666666666664,0.0,0.125,0.16666666666666666,0.0,0.4166666666666667,0.25,0.041666666666666664,0.5416666666666666,0.125,0.0,0.2916666666666667,0.0,0.0,0.0,0.4166666666666667,0.20833333333333334,0.6666666666666666,0.375,0.125,0.625,0.08333333333333333,0.0,0.25,0.4055555555555556,0.2222222222222222,0.5777777777777778,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.25,0.08333333333333333,0.4583333333333333,271.1666666666667,153.11666666666667,397.8333333333333,0.0,0.0,0.0,,
kimi_k3,china,china,F10,zh,24,24,0.875,0.7083333333333334,1.0,0.9583333333333334,0.875,1.0,0.0,0.0,0.0,0.625,0.3333333333333333,0.875,0.25,0.041666666666666664,0.5416666666666666,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.07222222222222222,0.013888888888888888,0.15555555555555556,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,107.33333333333333,69.75,145.71145833333333,0.0,0.0,0.0,,
kimi_k3,china,china,F11,en,24,24,0.08333333333333333,0.0,0.16666666666666666,0.25,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.125,0.0,0.2916666666666667,0.625,0.3333333333333333,0.875,0.75,0.5833333333333334,0.875,0.041666666666666664,0.0,0.125,0.7263888888888889,0.6013541666666666,0.8612499999999993,0.041666666666666664,0.0,0.125,0.25,0.0,0.5,0.5833333333333334,0.08333333333333333,1.1666666666666667,740.0,564.2916666666666,939.0354166666665,0.0,0.0,0.0,,
kimi_k3,china,china,F11,zh,24,24,0.7916666666666666,0.5833333333333334,0.9583333333333334,0.875,0.75,0.9583333333333334,0.0,0.0,0.0,0.25,0.08333333333333333,0.5,0.5416666666666666,0.25,0.8333333333333334,0.08333333333333333,0.0,0.20833333333333334,0.041666666666666664,0.0,0.125,0.08333333333333333,0.0,0.20833333333333334,0.125,0.041666666666666664,0.25,0.08333333333333333,0.0,0.25,0.15833333333333335,0.05833333333333334,0.25,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,233.20833333333334,138.70520833333333,340.22604166666656,0.0,0.0,0.0,,
kimi_k3,china,control,F1,en,12,12,0.25,0.0,0.75,0.25,0.0,0.75,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,1.0,0.75,0.25,1.0,0.16666666666666666,0.0,0.5,0.6944444444444443,0.25,1.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.0,2.5,430.25,174.83333333333334,629.8333333333334,0.0,0.0,0.0,,
kimi_k3,china,control,F1,zh,12,12,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.4444444444444445,0.27777777777777773,0.7361111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.25,216.33333333333334,669.5,0.0,0.0,0.0,,
kimi_k3,china,control,F2,en,12,12,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.75,0.5,1.0,0.8333333333333334,0.6666666666666666,1.0,0.08333333333333333,0.0,0.25,0.5416666666666666,0.16666666666666666,0.9166666666666666,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,1.1666666666666667,0.0,2.75,322.5833333333333,42.0,603.1666666666666,0.0,0.0,0.0,,
kimi_k3,china,control,F2,zh,12,12,0.3333333333333333,0.0,0.75,0.3333333333333333,0.0,0.75,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.5833333333333334,0.16666666666666666,1.0,0.6666666666666666,0.25,1.0,0.0,0.0,0.0,0.38888888888888884,0.08333333333333333,0.8055555555555557,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,300.3333333333333,111.33333333333333,491.5833333333333,0.0,0.0,0.0,,
kimi_k3,china,control,F3,en,12,12,0.08333333333333333,0.0,0.25,0.5,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.0,0.25,0.4166666666666667,0.0,0.8333333333333334,0.5,0.16666666666666666,0.8354166666666554,0.0,0.0,0.0,0.2222222222222222,0.15277777777777776,0.2777777777777778,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,86.91666666666667,46.333333333333336,131.25,0.0,0.0,0.0,,
kimi_k3,china,control,F3,zh,12,12,0.16666666666666666,0.0,0.5,0.5833333333333334,0.16666666666666666,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.0,0.25,0.3333333333333333,0.0,0.6666666666666666,0.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,0.2083333333333333,0.16666666666666666,0.2916666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,107.75,52.333333333333336,205.08333333333334,0.0,0.0,0.0,,
kimi_k3,china,control,F4,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9027777777777778,0.7916666666666666,1.0,0.0,0.0,0.0,0.25,0.0,0.5,0.6666666666666666,0.0,2.0,731.8333333333334,628.5,826.3333333333334,0.0,0.0,0.0,,
kimi_k3,china,control,F4,zh,12,12,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,0.8333333333333334,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5694444444444445,0.3055555555555555,0.8055555555555557,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,484.3333333333333,189.16666666666666,779.5,0.0,0.0,0.0,,
kimi_k3,china,control,F5,en,12,12,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.9166666666666666,0.75,1.0,0.9166666666666666,0.75,1.0,0.0,0.0,0.0,0.625,0.5277777777777778,0.7222222222222222,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.4166666666666667,0.0,1.25,602.8333333333334,568.1666666666666,637.5,0.0,0.0,0.0,,
kimi_k3,china,control,F5,zh,12,12,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.9166666666666666,0.75,1.0,0.9166666666666666,0.75,1.0,0.0,0.0,0.0,0.638888888888889,0.5,0.8333333333333335,0.08333333333333333,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,760.1666666666666,670.8333333333334,821.3333333333334,0.0,0.0,0.0,,
kimi_k3,china,control,F6,en,12,12,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,1.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.8333333333333334,0.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,0.1111111111111111,0.027777777777777776,0.2222222222222222,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,392.8333333333333,377.8333333333333,413.9166666666667,0.0,0.0,0.0,,
kimi_k3,china,control,F6,zh,12,12,0.0,0.0,0.0,0.6666666666666666,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.75,0.3333333333333333,0.0,0.75,0.0,0.0,0.0,0.16666666666666666,0.0,0.375,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,338.9166666666667,324.0,355.25,0.0,0.0,0.0,,
kimi_k3,china,control,F7,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4027777777777777,0.24999999999999992,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,69.5,57.25,80.58333333333333,0.0,0.0,0.0,0.0,0.0
kimi_k3,china,control,F7,zh,12,12,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.75,1.0,0.9166666666666666,0.75,1.0,0.08333333333333333,0.0,0.25,0.22222222222222218,0.12500000000000003,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.666666666666664,63.083333333333336,0.0,0.0,0.0,0.6666666666666666,0.0
kimi_k3,china,control,F8,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.29166666666666663,0.16666666666666666,0.41666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.16666666666666,87.33333333333333,175.0,0.0,0.0,0.0,,
kimi_k3,china,control,F8,zh,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.26388888888888884,0.16666666666666666,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.75,205.5,292.0,0.0,0.0,0.0,,
kimi_k3,china,control,F9,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7638888888888888,0.6527777777777778,0.888888888888889,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,308.3333333333333,282.8333333333333,331.5,0.0,0.0,0.0,,
kimi_k3,china,control,F9,zh,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.6111111111111112,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.8333333333333,397.0208333333333,432.0833333333333,0.0,0.0,0.0,,
kimi_k3,china,control,F10,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8472222222222223,0.75,0.9444444444444446,0.0,0.0,0.0,0.25,0.0,0.5,0.4166666666666667,0.0,1.25,566.5833333333334,431.25,656.6666666666666,0.0,0.0,0.0,,
kimi_k3,china,control,F10,zh,12,12,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.9166666666666666,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.638888888888889,0.375,0.8750000000000001,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,428.25,190.5,591.5,0.0,0.0,0.0,,
kimi_k3,china,control,F11,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.7777777777777778,1.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.3333333333333333,1.3333333333333333,0.16666666666666666,3.3333333333333335,926.8333333333334,790.1666666666666,1069.4166666666667,0.0,0.0,0.0,,
kimi_k3,china,control,F11,zh,12,12,0.25,0.0,0.75,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.6666666666666666,0.25,1.0,0.75,0.25,1.0,0.0,0.0,0.0,0.4305555555555556,0.08333333333333333,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0833333333333,117.16666666666667,1056.75,0.0,0.0,0.0,,
glm_5_3,china,china,F1,en,24,24,0.375,0.16666666666666666,0.625,0.375,0.16666666666666666,0.625,0.0,0.0,0.0,0.125,0.0,0.2916666666666667,0.25,0.08333333333333333,0.4583333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.5416666666666666,0.2916666666666667,0.7916666666666666,0.625,0.375,0.875,0.041666666666666664,0.0,0.125,0.5458333333333334,0.3247916666666667,0.7417708333333328,0.0,0.0,0.0,0.375,0.16666666666666666,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.625,484.7083333333333,353.37395833333335,609.1687499999999,0.0,0.0,0.0,,
